IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
132090102,2821.35794978921,1210.183811846436,42.89,282.77693652589653,23.37,74.4953016675995
132090103,119.99951098088,27.999885895538664,23.33,0.0,0.0,0.0
132090104,1231.94438660148,133.79620356406596,10.86,13.9149679915725,10.4,0.0
132090201,1973.25049152965,963.704291575372,48.84,327.4998314188323,33.98,97.8165368880773
132090202,3002.89072678248,1512.8810035371,50.38,521.758192564728,34.49,143.045015284031
132090203,2637.32404657405,1284.24329092906,48.69,493.445550630812,38.42,183.625048651474
132090204,2042.03312911309,1194.029196039049,58.47,474.596407046754,39.75,121.681206026456
132090301,525.99785646619,8.99996332356599,1.71,0.0,0.0,0.0
132090401,2249.73801492176,1069.1045024705331,47.52,378.41382315872704,35.4,128.360320533171
132090402,2231.16644006251,1111.140771146318,49.8,421.928627823669,37.97,103.329461078418
132090403,1585.817441405,902.4746458989159,56.91,279.19627617451226,30.94,68.1031961649243
132090404,2373.3795110238,956.154511804945,40.29,306.4080974911614,32.05,53.6436163341454
132090405,1748.82394657676,761.36640357572,43.54,323.7550874645223,42.52,89.3415300162023
132090406,2207.77488911617,989.0618028018971,44.8,328.697337347243,33.23,106.779155774217
132090407,1382.76919835235,527.2106736897798,38.13,136.3653248088324,25.87,37.8557229842665
132090408,1288.62937852943,563.414363389392,43.72,197.4820371925434,35.05,45.2347615643694
132090409,0.0,0.0,,0.0,,0.0
132090501,2201.06740656235,1034.874781852972,47.02,423.982329905504,40.97,142.268239058765
132090502,664.087503768154,407.0200008856639,61.29,63.3051250912723,15.55,10.4149253918186
132090503,1952.95062972661,852.381050645415,43.65,279.505069666869,32.79,110.584705526668
132090601,2659.21995969901,1089.042328478377,40.95,313.93268894221546,28.83,69.9987269728415
132090602,2182.1046063878,153.9070988194622,7.05,56.209477417218494,36.52,7.0930810849412
132090603,144.264604288917,6.8397808076374,4.74,0.0,0.0,0.0
132090701,2225.74128013888,1159.610036377276,52.1,366.46175792044505,31.6,100.15157842692
132090702,1691.78594657582,769.593790489248,45.49,174.8243810334921,22.72,49.5972039724171
132090703,957.168726470207,415.4043801819989,43.4,95.578633430336,23.01,15.6126760658242
132090704,1552.09385862365,620.3026942065561,39.97,156.4226002800076,25.22,23.9990238085906
132090801,2700.15173494977,818.296131214867,30.31,315.48606631616803,38.55,113.372676607096
132090802,1248.23341921197,393.457796058898,31.52,179.05197320540321,45.51,68.1111493276062
132090803,2096.20000271384,866.2094732029111,41.32,304.54697169127166,35.16,57.5752435430557
132090804,1551.85276736794,711.394066409178,45.84,280.146398033424,39.38,138.499873552526
132090805,2058.16426212135,691.0498287516565,33.58,209.2473720532373,30.28,27.9071331481883
132090806,1785.13868673817,783.91081469034,43.91,342.9481740066433,43.75,64.9294233575393
132090807,1543.69889736632,689.427902824962,44.66,208.034806547178,30.17,76.294378287998
132090808,2218.76746841567,935.774949328291,42.18,407.300514964922,43.53,145.632263224873
132090809,1649.40776563006,610.567127091765,37.02,153.0979023563994,25.07,39.7076147629604
